"","year","location_abbr","state","effective_date","geo_location"
"30138",2014,"VT","vermont","7/1/2013","(43.62538123900049, -72.51764079099962)"
"30139",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30140",2014,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"30141",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30142",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30143",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30144",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30145",2014,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"30146",2014,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"30147",2014,"IL","illinois","1/1/2014","(40.48501028300046, -88.99771017799969)"
"30148",2014,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"30149",2014,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"30150",2014,"MI","michigan",NA,"(44.6613195430005, -84.71439026999968)"
"30151",2014,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"30152",2014,"AZ","arizona","9/13/2013","(34.865970280000454, -111.76381127699972)"
"30153",2014,"NY","new york",NA,"(42.82700103200045, -75.54397042699964)"
"30154",2014,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"30155",2014,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"30156",2014,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"30157",2014,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"30158",2014,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"30159",2014,"IA","iowa","7/1/2014","(42.46940091300047, -93.81649055599968)"
"30160",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30161",2014,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"30162",2014,"NJ","new jersey",NA,"(40.13057004800049, -74.27369128799967)"
"30163",2014,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"30164",2014,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"30165",2014,"DE","delaware","6/12/2014","(39.008830667000495, -75.57774116799965)"
"30166",2014,"WY","wyoming","3/13/2013","(43.23554134300048, -108.10983035299967)"
"30167",2014,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"30168",2014,"NH","new hampshire",NA,"(43.65595011300047, -71.50036091999965)"
"30169",2014,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"30170",2014,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"30171",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30172",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30173",2014,"FL","florida","7/1/2014","(28.932040377000476, -81.92896053899966)"
"30174",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30175",2014,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"30176",2014,"GA","georgia","7/1/2014","(32.83968109300048, -83.62758034599966)"
"30177",2014,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"30178",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30179",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30180",2014,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"30181",2014,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"30182",2014,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"30183",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30184",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30185",2014,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"30186",2014,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"30187",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30188",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30189",2014,"NJ","new jersey",NA,"(40.13057004800049, -74.27369128799967)"
"30190",2014,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"30191",2014,"CA","california","9/27/2010","(37.63864012300047, -120.99999953799971)"
"30192",2014,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"30193",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30194",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30195",2014,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"30196",2014,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"30197",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30198",2014,"HI","hawaii","7/1/2014","(21.304850435000446, -157.85774940299973)"
"30199",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30200",2014,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"30201",2014,"OK","oklahoma","11/1/2014","(35.47203135600046, -97.52107021399968)"
"30202",2014,"AL","alabama","8/1/2013","(32.84057112200048, -86.63186076199969)"
"30203",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30204",2014,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"30205",2014,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"30206",2014,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"30207",2014,"MD","maryland",NA,"(39.29058096400047, -76.60926011099963)"
"30208",2014,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"30209",2014,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"30210",2014,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"30211",2014,"RI","rhode island","7/1/2014","(41.70828019300046, -71.52247031399963)"
"30212",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30213",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30214",2014,"FL","florida","7/1/2014","(28.932040377000476, -81.92896053899966)"
"30215",2014,"MS","mississippi","7/1/2013","(32.745510099000455, -89.53803082499968)"
"30216",2014,"WV","west virginia","6/6/2014","(38.66551020200046, -80.71264013499967)"
"30217",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30218",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30219",2014,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"30220",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30221",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30222",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30223",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30224",2014,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"30225",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30226",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30227",2014,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"30228",2014,"NJ","new jersey",NA,"(40.13057004800049, -74.27369128799967)"
"30229",2014,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"30230",2014,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"30231",2014,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"30232",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30233",2014,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"30234",2014,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"30235",2014,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"30236",2014,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"30237",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30238",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30239",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30240",2014,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"30241",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30242",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30243",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30244",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30245",2014,"MD","maryland",NA,"(39.29058096400047, -76.60926011099963)"
"30246",2014,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"30247",2014,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"30248",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30249",2014,"AZ","arizona","9/13/2013","(34.865970280000454, -111.76381127699972)"
"30250",2014,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"30251",2014,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"30252",2014,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"30253",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30254",2014,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"30255",2014,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"30256",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30257",2014,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"30258",2014,"ID","idaho",NA,"(43.682630005000476, -114.3637300419997)"
"30259",2014,"MS","mississippi","7/1/2013","(32.745510099000455, -89.53803082499968)"
"30260",2014,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"30261",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30262",2014,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"30263",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30264",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30265",2014,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"30266",2014,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"30267",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30268",2014,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"30269",2014,"RI","rhode island","7/1/2014","(41.70828019300046, -71.52247031399963)"
"30270",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30271",2014,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"30272",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30273",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30274",2014,"IN","indiana",NA,"(39.766910452000445, -86.14996019399968)"
"30275",2014,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"30276",2014,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"30277",2014,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"30278",2014,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"30279",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30280",2014,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"30281",2014,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"30282",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30283",2014,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"30284",2014,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"30285",2014,"SD","south dakota","7/1/2014","(44.353130053000484, -100.3735306369997)"
"30286",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30287",2014,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"30288",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30289",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30290",2014,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"30291",2014,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"30292",2014,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"30293",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30294",2014,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"30295",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30296",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30297",2014,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"30298",2014,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"30299",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30300",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30301",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30302",2014,"NH","new hampshire",NA,"(43.65595011300047, -71.50036091999965)"
"30303",2014,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"30304",2014,"WA","washington","7/28/2013","(47.52227862900048, -120.47001078999972)"
"30305",2014,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"30306",2014,"OH","ohio","8/2/2014","(40.06021014100048, -82.40426005599966)"
"30307",2014,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"30308",2014,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"30309",2014,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"30310",2014,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"30311",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30312",2014,"IA","iowa","7/1/2014","(42.46940091300047, -93.81649055599968)"
"30313",2014,"MO","missouri",NA,"(38.635790776000476, -92.56630005299968)"
"30314",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30315",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30316",2014,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"30317",2014,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"30318",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30319",2014,"AK","alaska","8/22/2012","(64.84507995700051, -147.72205903599973)"
"30320",2014,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"30321",2014,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"30322",2014,"VA","virginia","7/1/2014","(37.54268067400045, -78.45789046299967)"
"30323",2014,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"30324",2014,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"30325",2014,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"30326",2014,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"30327",2014,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"30328",2014,"LA","louisiana","5/28/2014","(31.31266064400046, -92.44568007099969)"
"30329",2014,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"30330",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30331",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30332",2014,"ID","idaho",NA,"(43.682630005000476, -114.3637300419997)"
"30333",2014,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"30334",2014,"VA","virginia","7/1/2014","(37.54268067400045, -78.45789046299967)"
"30335",2014,"NH","new hampshire",NA,"(43.65595011300047, -71.50036091999965)"
"30336",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30337",2014,"NH","new hampshire",NA,"(43.65595011300047, -71.50036091999965)"
"30338",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30339",2014,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"30340",2014,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"30341",2014,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"30342",2014,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"30343",2014,"UT","utah",NA,"(39.360700171000474, -111.58713063499971)"
"30344",2014,"KY","kentucky","4/10/2014","(37.645970271000465, -84.77497104799966)"
"30345",2014,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"30346",2014,"VT","vermont",NA,"(43.62538123900049, -72.51764079099962)"
"30347",2014,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"30348",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30349",2014,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"30350",2014,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"30351",2014,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"30352",2014,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"30353",2014,"MI","michigan",NA,"(44.6613195430005, -84.71439026999968)"
"30354",2014,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"30355",2014,"VT","vermont","7/1/2013","(43.62538123900049, -72.51764079099962)"
"30356",2014,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"30357",2014,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"30358",2014,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"30359",2014,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"30360",2014,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"30361",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"30362",2014,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"30363",2014,"SC","south carolina",NA,"(33.998821303000454, -81.04537120699968)"
"30364",2014,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"30365",2014,"NE","nebraska","4/9/2014","(41.6410409880005, -99.36572062299967)"
"30366",2014,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"30367",2014,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"30368",2014,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
